id;debut application;fin application;mise a jour;status;cause;severite;code objet référentiel IdFM;type objet;nom objet referentiel IdFM;titre du message;corps du message
a3aa10ae-d1fa-11ed-89f6-0a58a9feac02;2023-04-11T01:45:00+02:00;2023-04-11T03:45:00+02:00;2023-04-03T12:36:39+02:00;future;travaux;bloquante;C01730;line;Transilien Train Transilien P;Ligne P : Paris Est - Meaux 10/04;"<p>P&#233;riode : &#224; partir de 22h30<br><br>Date : lundi 10 avril<br><br>Le trafic est interrompu entre Paris Est et Meaux.<br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Pour plus d'informations, <a href=""https://www.transilien.com/sites/transilien/files/sentinelle-p-paris-meaux-lundi10avril-22h30-bus.pdf"" target="""">cliquez ici pour t&#233;l&#233;charger l'affiche PDF</a>.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>"
a65c462c-7634-11ed-83d1-0a58a9feac02;2022-12-12T01:00:00+01:00;2023-07-08T01:59:00+02:00;2022-12-07T15:40:02+01:00;active;perturbation;perturbée;C00125;line;Plaine de Versailles Bus 171;NOUVEAUX HORAIRES _ LIGNE 171;"<p><div class=""fckcontainer""><p>Mesdames, Messieurs,&nbsp;</p><br><p><span class=""underline"">Les horaires et trajets de la ligne 171 sont modifi&eacute;s &agrave; compter du lundi 12 d&eacute;cembre</span></p><br><p>Afin de palier &agrave; des probl&eacute;matiques de surcharges, les horaires pour la premi&egrave;re rentr&eacute;e du matin au coll&egrave;ge sont modifi&eacute;s.</p><br><p>3 trajets sont concern&eacute;s.</p><br><p>La course de 07h45 au d&eacute;part de Bret&ecirc;che reste inchang&eacute;.</p></div><a href='https://www.transdev-idf.com/horaire-ligne-171-plaine_de_versailles_011'>En savoir plus sur cette information.</a></p>"
a68337c8-b69e-11ed-af27-0a58a9feac02;2022-01-14T01:00:00+01:00;2024-01-01T00:59:00+01:00;2023-02-27T15:00:04+01:00;active;perturbation;perturbée;C00216;line;Terres d'Envol Bus 45;Ligne 45 - A compter du 14 janvier 2022;"<p><div class=""fckcontainer""><br><p><span style=""background-color: rgb(247, 247, 247); color: rgb(86, 89, 99); font-family: Uniform, sans-serif; font-size: 16px;"">En raison de travaux, l'arr&ecirc;t La Fontaine est report&eacute; en direction de Bobigny Pablo Picasso &agrave; compter du vendredi 14 janvier 2022 pour une dur&eacute;e ind&eacute;termin&eacute;e.</span></p><br><p style=""box-sizing: border-box; margin: 0px 0px 10px; color: rgb(86, 89, 99); font-family: Uniform, sans-serif; font-size: 16px; background-color: rgb(247, 247, 247);"">Veuillez vous reporter &agrave; l'arr&ecirc;t Docteur Calmette.</p><br><p style=""box-sizing: border-box; margin: 0px 0px 10px; color: rgb(86, 89, 99); font-family: Uniform, sans-serif; font-size: 16px; background-color: rgb(247, 247, 247);"">Merci de votre compr&eacute;hension.</p><br></div><a href='https://www.transdev-idf.com/horaire-ligne-45-terres_d_envol_507'>En savoir plus sur cette information.</a></p>"
a68491d0-d2f6-11ed-94b4-0a58a9feac02;2023-04-06T05:00:00+02:00;2023-04-07T04:30:00+02:00;2023-04-04T18:40:31+02:00;future;perturbation;perturbée;C01728;line;RER D;Ligne D : mouvement social national 6 avril;"<p>Jeudi 6 avril, le trafic de la ligne D sera fortement perturb&#233;.<br><br>Dans la mesure du possible, nous vous recommandons de limiter vos d&#233;placements.<br><br>Pour pr&#233;parer votre trajet, rendez-vous la veille d&#232;s 17h00 sur le calculateur d'itin&#233;raires de l&#8217;appli Ile-de-France Mobilit&#233;s, le site Transilien.com et l&#8217;appli SNCF.<br><br>Avant de vous rendre en gare, nous vous conseillons de v&#233;rifier les horaires de vos trains.<br><br>Motif : mouvement social national interprofessionnel.<br><br></p>"
c6b19bee-c7f5-11ed-927a-0a58a9feac02;2023-06-01T00:30:00+02:00;2023-03-21T16:35:40+01:00;2023-03-21T16:36:33+01:00;future;travaux;bloquante;C01736;line;Transilien Train Transilien N;Ligne N : Paris Montp. - Rambouillet du 30 au 31/5;"<p>P&#233;riode : en soir&#233;e &#224; partir de 23h20.<br><br>Dates : du mardi 30 mai au mercredi 31 mai 2023.<br><br>Le trafic est interrompu entre Paris Montparnasse et Rambouillet.<br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-20230530-n-jusquau31mai-n-2023-job-405-g-rbt-v1"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>"
c6b19bee-c7f5-11ed-927a-0a58a9feac02;2023-05-31T01:59:00+02:00;2023-05-31T05:05:00+02:00;2023-03-21T16:36:33+01:00;future;travaux;bloquante;C01736;line;Transilien Train Transilien N;Ligne N : Paris Montp. - Rambouillet du 30 au 31/5;"<p>P&#233;riode : en soir&#233;e &#224; partir de 23h20.<br><br>Dates : du mardi 30 mai au mercredi 31 mai 2023.<br><br>Le trafic est interrompu entre Paris Montparnasse et Rambouillet.<br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-20230530-n-jusquau31mai-n-2023-job-405-g-rbt-v1"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>"
c6b19bee-c7f5-11ed-927a-0a58a9feac02;2023-06-01T01:59:00+02:00;2023-06-01T05:05:00+02:00;2023-03-21T16:36:33+01:00;future;travaux;bloquante;C01736;line;Transilien Train Transilien N;Ligne N : Paris Montp. - Rambouillet du 30 au 31/5;"<p>P&#233;riode : en soir&#233;e &#224; partir de 23h20.<br><br>Dates : du mardi 30 mai au mercredi 31 mai 2023.<br><br>Le trafic est interrompu entre Paris Montparnasse et Rambouillet.<br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-20230530-n-jusquau31mai-n-2023-job-405-g-rbt-v1"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>"
c6b19bee-c7f5-11ed-927a-0a58a9feac02;2023-05-31T00:30:00+02:00;2023-03-21T16:35:39+01:00;2023-03-21T16:36:33+01:00;future;travaux;bloquante;C01736;line;Transilien Train Transilien N;Ligne N : Paris Montp. - Rambouillet du 30 au 31/5;"<p>P&#233;riode : en soir&#233;e &#224; partir de 23h20.<br><br>Dates : du mardi 30 mai au mercredi 31 mai 2023.<br><br>Le trafic est interrompu entre Paris Montparnasse et Rambouillet.<br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-20230530-n-jusquau31mai-n-2023-job-405-g-rbt-v1"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>"
a6ea8aa2-c8a2-11ed-89f6-0a58a9feac02;2023-04-29T05:00:00+02:00;2023-04-30T05:00:00+02:00;2023-03-22T13:14:03+01:00;future;travaux;perturbée;C01729;line;RER E;Ligne E : Haussmann non desservi 29-30 avril;"<p>P&#233;riode : toute la journ&#233;e<br><br>Dates : samedi 29 et dimanche 30 avril<br><br>Haussmann Saint-Lazare n'est pas desservie dans les deux sens de circulation.&#160;<br><br>Les trains circulent :<br>- entre Magenta et Chelles-Gournay,<br>- entre Magenta et Tournan,<br>- entre Paris Gare de l'Est et Villiers-sur-Marne.<br><br><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-e-haussmannsl-wedu29at30avril-journ&#233;e-nondesservie.pdf"" target="""">Plus d'informations en cliquant ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>"
a6ea8aa2-c8a2-11ed-89f6-0a58a9feac02;2023-04-30T05:00:00+02:00;2023-05-01T05:00:00+02:00;2023-03-22T13:14:03+01:00;future;travaux;perturbée;C01729;line;RER E;Ligne E : Haussmann non desservi 29-30 avril;"<p>P&#233;riode : toute la journ&#233;e<br><br>Dates : samedi 29 et dimanche 30 avril<br><br>Haussmann Saint-Lazare n'est pas desservie dans les deux sens de circulation.&#160;<br><br>Les trains circulent :<br>- entre Magenta et Chelles-Gournay,<br>- entre Magenta et Tournan,<br>- entre Paris Gare de l'Est et Villiers-sur-Marne.<br><br><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-e-haussmannsl-wedu29at30avril-journ&#233;e-nondesservie.pdf"" target="""">Plus d'informations en cliquant ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>"
a85ee662-980a-11ed-8936-0a58a9feac02;2023-01-24T01:00:00+01:00;2024-01-01T00:59:00+01:00;2023-01-19T17:05:06+01:00;active;perturbation;perturbée;C01594;line;Terres d'Envol Bus 642;Ligne 642: A compter du 24 janvier 2023;"<p><div class=""fckcontainer""><p>En raison de travaux, l'arr&ecirc;t <em>Fontaine Mallet </em>en direction de la gare de Villepinte est report&eacute;:</p><br><p>Du mardi 24 janvier 2023 pour une dur&eacute;e ind&eacute;termin&eacute;e.</p><br><p>Veuillez vous reporter &agrave; l'arr&ecirc;t provisoire situ&eacute; au n&deg;97 avenue Charles de Gaulle.</p><br><p>Nous vous prions de bien vouloir nous excuser pour la g&ecirc;ne occasionn&eacute;e.</p></div><a href='https://www.transdev-idf.com/horaire-ligne-642-terres_d_envol_507'>En savoir plus sur cette information.</a></p>"
a877d3ca-d306-11ed-b1ba-0a58a9feac02;2023-04-06T02:30:00+02:00;2023-04-07T01:30:00+02:00;2023-04-04T20:35:08+02:00;future;perturbation;perturbée;C00399;line;Vexin Bus 95-16;Mouvement social le jeudi 6 avril 2023;"<p><div class=""fckcontainer""><div>En raison d'un mouvement social le jeudi 06 avril 2023, voici nos estimations de trafic :&nbsp;</div><br><div>&nbsp;</div><br><div>Trafic nul pour la ligne 95-25.</div><br><div>&nbsp;</div><br><div>Trafic perturb&eacute; pour la ligne 95-04 :</div><br><div>&nbsp;</div><br><div>Les courses suivantes ne seront pas assur&eacute;es :</div><br><div>&nbsp;</div><br><div>D&eacute;part de Cergy pr&eacute;fecture &gt; Magny porte de Rouen : 17h50, 18h20 et 19h15</div><br><div>D&eacute;part de Magny porte de Rouen &gt; Cergy pr&eacute;fecture : 17h31.</div><br><div>&nbsp;</div><br><div>Trafic normal pour les autres lignes.</div></div><a href='https://www.transdev-idf.com/horaire-ligne-9504-vexin_501'>En savoir plus sur cette information.</a></p>"
a877d3ca-d306-11ed-b1ba-0a58a9feac02;2023-04-06T02:30:00+02:00;2023-04-07T01:30:00+02:00;2023-04-04T20:35:08+02:00;future;perturbation;perturbée;C00393;line;Vexin Bus 95-05;Mouvement social le jeudi 6 avril 2023;"<p><div class=""fckcontainer""><div>En raison d'un mouvement social le jeudi 06 avril 2023, voici nos estimations de trafic :&nbsp;</div><br><div>&nbsp;</div><br><div>Trafic nul pour la ligne 95-25.</div><br><div>&nbsp;</div><br><div>Trafic perturb&eacute; pour la ligne 95-04 :</div><br><div>&nbsp;</div><br><div>Les courses suivantes ne seront pas assur&eacute;es :</div><br><div>&nbsp;</div><br><div>D&eacute;part de Cergy pr&eacute;fecture &gt; Magny porte de Rouen : 17h50, 18h20 et 19h15</div><br><div>D&eacute;part de Magny porte de Rouen &gt; Cergy pr&eacute;fecture : 17h31.</div><br><div>&nbsp;</div><br><div>Trafic normal pour les autres lignes.</div></div><a href='https://www.transdev-idf.com/horaire-ligne-9504-vexin_501'>En savoir plus sur cette information.</a></p>"
a877d3ca-d306-11ed-b1ba-0a58a9feac02;2023-04-06T02:30:00+02:00;2023-04-07T01:30:00+02:00;2023-04-04T20:35:08+02:00;future;perturbation;perturbée;C01786;line;Vexin Bus 95-12;Mouvement social le jeudi 6 avril 2023;"<p><div class=""fckcontainer""><div>En raison d'un mouvement social le jeudi 06 avril 2023, voici nos estimations de trafic :&nbsp;</div><br><div>&nbsp;</div><br><div>Trafic nul pour la ligne 95-25.</div><br><div>&nbsp;</div><br><div>Trafic perturb&eacute; pour la ligne 95-04 :</div><br><div>&nbsp;</div><br><div>Les courses suivantes ne seront pas assur&eacute;es :</div><br><div>&nbsp;</div><br><div>D&eacute;part de Cergy pr&eacute;fecture &gt; Magny porte de Rouen : 17h50, 18h20 et 19h15</div><br><div>D&eacute;part de Magny porte de Rouen &gt; Cergy pr&eacute;fecture : 17h31.</div><br><div>&nbsp;</div><br><div>Trafic normal pour les autres lignes.</div></div><a href='https://www.transdev-idf.com/horaire-ligne-9504-vexin_501'>En savoir plus sur cette information.</a></p>"
a877d3ca-d306-11ed-b1ba-0a58a9feac02;2023-04-06T02:30:00+02:00;2023-04-07T01:30:00+02:00;2023-04-04T20:35:08+02:00;future;perturbation;perturbée;C01553;line;Vexin Bus 95-11;Mouvement social le jeudi 6 avril 2023;"<p><div class=""fckcontainer""><div>En raison d'un mouvement social le jeudi 06 avril 2023, voici nos estimations de trafic :&nbsp;</div><br><div>&nbsp;</div><br><div>Trafic nul pour la ligne 95-25.</div><br><div>&nbsp;</div><br><div>Trafic perturb&eacute; pour la ligne 95-04 :</div><br><div>&nbsp;</div><br><div>Les courses suivantes ne seront pas assur&eacute;es :</div><br><div>&nbsp;</div><br><div>D&eacute;part de Cergy pr&eacute;fecture &gt; Magny porte de Rouen : 17h50, 18h20 et 19h15</div><br><div>D&eacute;part de Magny porte de Rouen &gt; Cergy pr&eacute;fecture : 17h31.</div><br><div>&nbsp;</div><br><div>Trafic normal pour les autres lignes.</div></div><a href='https://www.transdev-idf.com/horaire-ligne-9504-vexin_501'>En savoir plus sur cette information.</a></p>"
a877d3ca-d306-11ed-b1ba-0a58a9feac02;2023-04-06T02:30:00+02:00;2023-04-07T01:30:00+02:00;2023-04-04T20:35:08+02:00;future;perturbation;perturbée;C01789;line;Vexin Bus 95-33;Mouvement social le jeudi 6 avril 2023;"<p><div class=""fckcontainer""><div>En raison d'un mouvement social le jeudi 06 avril 2023, voici nos estimations de trafic :&nbsp;</div><br><div>&nbsp;</div><br><div>Trafic nul pour la ligne 95-25.</div><br><div>&nbsp;</div><br><div>Trafic perturb&eacute; pour la ligne 95-04 :</div><br><div>&nbsp;</div><br><div>Les courses suivantes ne seront pas assur&eacute;es :</div><br><div>&nbsp;</div><br><div>D&eacute;part de Cergy pr&eacute;fecture &gt; Magny porte de Rouen : 17h50, 18h20 et 19h15</div><br><div>D&eacute;part de Magny porte de Rouen &gt; Cergy pr&eacute;fecture : 17h31.</div><br><div>&nbsp;</div><br><div>Trafic normal pour les autres lignes.</div></div><a href='https://www.transdev-idf.com/horaire-ligne-9504-vexin_501'>En savoir plus sur cette information.</a></p>"
a877d3ca-d306-11ed-b1ba-0a58a9feac02;2023-04-06T02:30:00+02:00;2023-04-07T01:30:00+02:00;2023-04-04T20:35:08+02:00;future;perturbation;perturbée;C01558;line;Vexin Bus 95-45;Mouvement social le jeudi 6 avril 2023;"<p><div class=""fckcontainer""><div>En raison d'un mouvement social le jeudi 06 avril 2023, voici nos estimations de trafic :&nbsp;</div><br><div>&nbsp;</div><br><div>Trafic nul pour la ligne 95-25.</div><br><div>&nbsp;</div><br><div>Trafic perturb&eacute; pour la ligne 95-04 :</div><br><div>&nbsp;</div><br><div>Les courses suivantes ne seront pas assur&eacute;es :</div><br><div>&nbsp;</div><br><div>D&eacute;part de Cergy pr&eacute;fecture &gt; Magny porte de Rouen : 17h50, 18h20 et 19h15</div><br><div>D&eacute;part de Magny porte de Rouen &gt; Cergy pr&eacute;fecture : 17h31.</div><br><div>&nbsp;</div><br><div>Trafic normal pour les autres lignes.</div></div><a href='https://www.transdev-idf.com/horaire-ligne-9504-vexin_501'>En savoir plus sur cette information.</a></p>"
a877d3ca-d306-11ed-b1ba-0a58a9feac02;2023-04-06T02:30:00+02:00;2023-04-07T01:30:00+02:00;2023-04-04T20:35:08+02:00;future;perturbation;perturbée;C00141;line;Vexin Bus 95-24;Mouvement social le jeudi 6 avril 2023;"<p><div class=""fckcontainer""><div>En raison d'un mouvement social le jeudi 06 avril 2023, voici nos estimations de trafic :&nbsp;</div><br><div>&nbsp;</div><br><div>Trafic nul pour la ligne 95-25.</div><br><div>&nbsp;</div><br><div>Trafic perturb&eacute; pour la ligne 95-04 :</div><br><div>&nbsp;</div><br><div>Les courses suivantes ne seront pas assur&eacute;es :</div><br><div>&nbsp;</div><br><div>D&eacute;part de Cergy pr&eacute;fecture &gt; Magny porte de Rouen : 17h50, 18h20 et 19h15</div><br><div>D&eacute;part de Magny porte de Rouen &gt; Cergy pr&eacute;fecture : 17h31.</div><br><div>&nbsp;</div><br><div>Trafic normal pour les autres lignes.</div></div><a href='https://www.transdev-idf.com/horaire-ligne-9504-vexin_501'>En savoir plus sur cette information.</a></p>"
a877d3ca-d306-11ed-b1ba-0a58a9feac02;2023-04-06T02:30:00+02:00;2023-04-07T01:30:00+02:00;2023-04-04T20:35:08+02:00;future;perturbation;perturbée;C01559;line;Vexin Bus 95-46;Mouvement social le jeudi 6 avril 2023;"<p><div class=""fckcontainer""><div>En raison d'un mouvement social le jeudi 06 avril 2023, voici nos estimations de trafic :&nbsp;</div><br><div>&nbsp;</div><br><div>Trafic nul pour la ligne 95-25.</div><br><div>&nbsp;</div><br><div>Trafic perturb&eacute; pour la ligne 95-04 :</div><br><div>&nbsp;</div><br><div>Les courses suivantes ne seront pas assur&eacute;es :</div><br><div>&nbsp;</div><br><div>D&eacute;part de Cergy pr&eacute;fecture &gt; Magny porte de Rouen : 17h50, 18h20 et 19h15</div><br><div>D&eacute;part de Magny porte de Rouen &gt; Cergy pr&eacute;fecture : 17h31.</div><br><div>&nbsp;</div><br><div>Trafic normal pour les autres lignes.</div></div><a href='https://www.transdev-idf.com/horaire-ligne-9504-vexin_501'>En savoir plus sur cette information.</a></p>"
a877d3ca-d306-11ed-b1ba-0a58a9feac02;2023-04-06T02:30:00+02:00;2023-04-07T01:30:00+02:00;2023-04-04T20:35:08+02:00;future;perturbation;perturbée;C01557;line;Vexin Bus 95-44;Mouvement social le jeudi 6 avril 2023;"<p><div class=""fckcontainer""><div>En raison d'un mouvement social le jeudi 06 avril 2023, voici nos estimations de trafic :&nbsp;</div><br><div>&nbsp;</div><br><div>Trafic nul pour la ligne 95-25.</div><br><div>&nbsp;</div><br><div>Trafic perturb&eacute; pour la ligne 95-04 :</div><br><div>&nbsp;</div><br><div>Les courses suivantes ne seront pas assur&eacute;es :</div><br><div>&nbsp;</div><br><div>D&eacute;part de Cergy pr&eacute;fecture &gt; Magny porte de Rouen : 17h50, 18h20 et 19h15</div><br><div>D&eacute;part de Magny porte de Rouen &gt; Cergy pr&eacute;fecture : 17h31.</div><br><div>&nbsp;</div><br><div>Trafic normal pour les autres lignes.</div></div><a href='https://www.transdev-idf.com/horaire-ligne-9504-vexin_501'>En savoir plus sur cette information.</a></p>"
